SourceBlock,Instrument,ExpiryLbl,TenorLbl,Te,SwapTenorY,FwdRate,MoneynessBP,Strike,OptType,PremiumBP,Annuity_Te,PricePerAnnuity,Model,Shift,ImplVol,Status
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,50.0,0.00954,CALL/PAYER,258.75,29.02333424846095,0.0008915240329898381,NORMAL,0.0,0.00775979090438058,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-50.0,-0.00046000000000000034,PUT/RECEIVER,294.65,29.02333424846095,0.001015217608967945,NORMAL,0.0,0.0082243130584738,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,50.0,0.00954,CALL/PAYER,258.75,29.02333424846095,0.0008915240329898381,BLACK_SHIFT,0.01,0.461755948935202,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-50.0,-0.00046000000000000034,PUT/RECEIVER,294.65,29.02333424846095,0.001015217608967945,BLACK_SHIFT,0.01,0.7039044645131114,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,50.0,0.00954,CALL/PAYER,258.75,29.02333424846095,0.0008915240329898381,BLACK_SHIFT,0.02,0.2885458871696075,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-50.0,-0.00046000000000000034,PUT/RECEIVER,294.65,29.02333424846095,0.001015217608967945,BLACK_SHIFT,0.02,0.3764278198917791,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,50.0,0.00954,CALL/PAYER,258.75,29.02333424846095,0.0008915240329898381,BLACK_SHIFT,0.03,0.21010629658742813,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-50.0,-0.00046000000000000034,PUT/RECEIVER,294.65,29.02333424846095,0.001015217608967945,BLACK_SHIFT,0.03,0.2577462356268523,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,50.0,0.00954,CALL/PAYER,258.75,29.02333424846095,0.0008915240329898381,BLACK_SHIFT,0.05,0.13620741976763712,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-50.0,-0.00046000000000000034,PUT/RECEIVER,294.65,29.02333424846095,0.001015217608967945,BLACK_SHIFT,0.05,0.15828398492377777,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,100.0,0.01454,CALL/PAYER,113.25000000000001,29.02333424846095,0.00039020327241004514,NORMAL,0.0,0.009141090859067641,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-100.0,-0.0054600000000000004,PUT/RECEIVER,157.85000000000002,29.02333424846095,0.0005438727289176656,NORMAL,0.0,0.01005779421206467,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,100.0,0.01454,CALL/PAYER,113.25000000000001,29.02333424846095,0.00039020327241004514,BLACK_SHIFT,0.01,0.48191569796261147,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-100.0,-0.0054600000000000004,PUT/RECEIVER,157.85000000000002,29.02333424846095,0.0005438727289176656,BLACK_SHIFT,0.01,1.2253092227064442,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,100.0,0.01454,CALL/PAYER,113.25000000000001,29.02333424846095,0.00039020327241004514,BLACK_SHIFT,0.02,0.3134143083944426,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-100.0,-0.0054600000000000004,PUT/RECEIVER,157.85000000000002,29.02333424846095,0.0005438727289176656,BLACK_SHIFT,0.02,0.5310632217479128,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,100.0,0.01454,CALL/PAYER,113.25000000000001,29.02333424846095,0.00039020327241004514,BLACK_SHIFT,0.03,0.23282408523960896,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-100.0,-0.0054600000000000004,PUT/RECEIVER,157.85000000000002,29.02333424846095,0.0005438727289176656,BLACK_SHIFT,0.03,0.34506875990971275,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,100.0,0.01454,CALL/PAYER,113.25000000000001,29.02333424846095,0.00039020327241004514,BLACK_SHIFT,0.05,0.15400514992553088,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-100.0,-0.0054600000000000004,PUT/RECEIVER,157.85000000000002,29.02333424846095,0.0005438727289176656,BLACK_SHIFT,0.05,0.20398239274572566,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,150.0,0.01954,CALL/PAYER,51.1,29.02333424846095,0.00017606522931702697,NORMAL,0.0,0.010359919498386671,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-150.0,-0.01046,PUT/RECEIVER,87.80000000000001,29.02333424846095,0.0003025152081024456,NORMAL,0.0,0.011625245580466653,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,150.0,0.01954,CALL/PAYER,51.1,29.02333424846095,0.00017606522931702697,BLACK_SHIFT,0.01,0.49328299965755684,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-150.0,-0.01046,PUT/RECEIVER,87.80000000000001,29.02333424846095,0.0003025152081024456,BLACK_SHIFT,0.01,,ShiftTooSmall
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,150.0,0.01954,CALL/PAYER,51.1,29.02333424846095,0.00017606522931702697,BLACK_SHIFT,0.02,0.3305755874441113,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-150.0,-0.01046,PUT/RECEIVER,87.80000000000001,29.02333424846095,0.0003025152081024456,BLACK_SHIFT,0.02,0.7448799089953129,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,150.0,0.01954,CALL/PAYER,51.1,29.02333424846095,0.00017606522931702697,BLACK_SHIFT,0.03,0.2495804239613652,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-150.0,-0.01046,PUT/RECEIVER,87.80000000000001,29.02333424846095,0.0003025152081024456,BLACK_SHIFT,0.03,0.4442107120219765,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,150.0,0.01954,CALL/PAYER,51.1,29.02333424846095,0.00017606522931702697,BLACK_SHIFT,0.05,0.16795642747248668,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-150.0,-0.01046,PUT/RECEIVER,87.80000000000001,29.02333424846095,0.0003025152081024456,BLACK_SHIFT,0.05,0.24974795288208124,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,200.0,0.02454,CALL/PAYER,19.5,29.02333424846095,6.718731842821968e-05,NORMAL,0.0,0.011134574042684673,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-200.0,-0.015460000000000002,PUT/RECEIVER,56.2,29.02333424846095,0.00019363729721363828,NORMAL,0.0,0.01330663227281598,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,200.0,0.02454,CALL/PAYER,19.5,29.02333424846095,6.718731842821968e-05,BLACK_SHIFT,0.01,0.48521770377289264,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-200.0,-0.015460000000000002,PUT/RECEIVER,56.2,29.02333424846095,0.00019363729721363828,BLACK_SHIFT,0.01,,ShiftTooSmall
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,200.0,0.02454,CALL/PAYER,19.5,29.02333424846095,6.718731842821968e-05,BLACK_SHIFT,0.02,0.3330047040874573,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-200.0,-0.015460000000000002,PUT/RECEIVER,56.2,29.02333424846095,0.00019363729721363828,BLACK_SHIFT,0.02,1.169814677839888,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,200.0,0.02454,CALL/PAYER,19.5,29.02333424846095,6.718731842821968e-05,BLACK_SHIFT,0.03,0.254838566105861,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-200.0,-0.015460000000000002,PUT/RECEIVER,56.2,29.02333424846095,0.00019363729721363828,BLACK_SHIFT,0.03,0.5817163454112937,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,200.0,0.02454,CALL/PAYER,19.5,29.02333424846095,6.718731842821968e-05,BLACK_SHIFT,0.05,0.17408764149776174,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-200.0,-0.015460000000000002,PUT/RECEIVER,56.2,29.02333424846095,0.00019363729721363828,BLACK_SHIFT,0.05,0.3048163412933118,OK
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,300.0,0.03454,CALL/PAYER,0.0,29.02333424846095,0.0,NORMAL,0.0,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-300.0,-0.02546,PUT/RECEIVER,0.0,29.02333424846095,0.0,NORMAL,0.0,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,300.0,0.03454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-300.0,-0.02546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,300.0,0.03454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-300.0,-0.02546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,300.0,0.03454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-300.0,-0.02546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,300.0,0.03454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-300.0,-0.02546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,400.0,0.04454,CALL/PAYER,0.0,29.02333424846095,0.0,NORMAL,0.0,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-400.0,-0.03546,PUT/RECEIVER,0.0,29.02333424846095,0.0,NORMAL,0.0,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,400.0,0.04454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-400.0,-0.03546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,400.0,0.04454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-400.0,-0.03546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,400.0,0.04454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-400.0,-0.03546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,400.0,0.04454,CALL/PAYER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
GAMMA,GAMMA 9m30y,9M,30Y,0.7506849315068493,30.0,0.00454,-400.0,-0.03546,PUT/RECEIVER,0.0,29.02333424846095,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,50.0,0.0017000000000000001,CALL/PAYER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-50.0,-0.0083,PUT/RECEIVER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,50.0,0.0017000000000000001,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-50.0,-0.0083,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,50.0,0.0017000000000000001,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-50.0,-0.0083,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,50.0,0.0017000000000000001,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-50.0,-0.0083,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,50.0,0.0017000000000000001,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-50.0,-0.0083,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,100.0,0.0067,CALL/PAYER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-100.0,-0.0133,PUT/RECEIVER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,100.0,0.0067,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-100.0,-0.0133,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,100.0,0.0067,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-100.0,-0.0133,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,100.0,0.0067,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-100.0,-0.0133,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,100.0,0.0067,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-100.0,-0.0133,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,150.0,0.011699999999999999,CALL/PAYER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-150.0,-0.0183,PUT/RECEIVER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,150.0,0.011699999999999999,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-150.0,-0.0183,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,150.0,0.011699999999999999,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-150.0,-0.0183,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,150.0,0.011699999999999999,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-150.0,-0.0183,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,150.0,0.011699999999999999,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-150.0,-0.0183,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,200.0,0.0167,CALL/PAYER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-200.0,-0.0233,PUT/RECEIVER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,200.0,0.0167,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-200.0,-0.0233,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,200.0,0.0167,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-200.0,-0.0233,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,200.0,0.0167,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-200.0,-0.0233,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,200.0,0.0167,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-200.0,-0.0233,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,300.0,0.026699999999999998,CALL/PAYER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-300.0,-0.033299999999999996,PUT/RECEIVER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,300.0,0.026699999999999998,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-300.0,-0.033299999999999996,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,300.0,0.026699999999999998,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-300.0,-0.033299999999999996,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,300.0,0.026699999999999998,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-300.0,-0.033299999999999996,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,300.0,0.026699999999999998,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-300.0,-0.033299999999999996,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,400.0,0.0367,CALL/PAYER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-400.0,-0.0433,PUT/RECEIVER,0.0,2.0154453652247755,0.0,NORMAL,0.0,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,400.0,0.0367,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-400.0,-0.0433,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.01,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,400.0,0.0367,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-400.0,-0.0433,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.02,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,400.0,0.0367,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-400.0,-0.0433,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.03,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,400.0,0.0367,CALL/PAYER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y2y,1Y,2Y,1.0027397260273974,2.0,-0.0033,-400.0,-0.0433,PUT/RECEIVER,0.0,2.0154453652247755,0.0,BLACK_SHIFT,0.05,,MISSING_QUOTE
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,50.0,0.00319,CALL/PAYER,22.2,5.064844392227482,0.00043831553905324615,NORMAL,0.0,0.005082097344129573,OK
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,-50.0,-0.00681,PUT/RECEIVER,20.3,5.064844392227482,0.0004008020469721125,NORMAL,0.0,0.004927624808948967,OK
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,50.0,0.00319,CALL/PAYER,22.2,5.064844392227482,0.00043831553905324615,BLACK_SHIFT,0.01,0.4892086146403972,OK
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,-50.0,-0.00681,PUT/RECEIVER,20.3,5.064844392227482,0.0004008020469721125,BLACK_SHIFT,0.01,0.9652872490966464,OK
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,50.0,0.00319,CALL/PAYER,22.2,5.064844392227482,0.00043831553905324615,BLACK_SHIFT,0.02,0.24746803795391015,OK
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,-50.0,-0.00681,PUT/RECEIVER,20.3,5.064844392227482,0.0004008020469721125,BLACK_SHIFT,0.02,0.3180991336121609,OK
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,50.0,0.00319,CALL/PAYER,22.2,5.064844392227482,0.00043831553905324615,BLACK_SHIFT,0.03,0.1661537208250206,OK
VEGA,VEGA 1y5y,1Y,5Y,1.0027397260273974,5.0,-0.00181,-50.0,-0.00681,PUT/RECEIVER,20.3,5.064844392227482,0.0004008020469721125,BLACK_SHIFT,0.03,0.19271849946125424,OK
